gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	DEG
Il1rap	-1.07752728339015	2.42938681229563	-12.6917807449489	1.24369183091337e-18	8.92275210254344e-17	32.0955852993254	Yes
Arhgap1	-0.718039753357046	4.33045041446041	-12.6713428158305	1.33490871046034e-18	9.53200380139089e-17	32.0252413665989	No
Arhgef25	-0.987832192878662	3.91717132663536	-12.6633818718564	1.37224344548425e-18	9.75259214917401e-17	31.997826364681	No
Clic6	-4.72162236469748	-1.82027225051744	-12.6438481143158	1.46838660358608e-18	1.03871198154608e-16	31.9305231485815	Yes
Slc24a4	-3.84652566776611	-1.58112677302803	-12.6349285110935	1.51452506442966e-18	1.06636653141099e-16	31.8997742490434	Yes
Foxp2	-1.81438910567684	1.89361630989208	-12.6242104059752	1.57190949746437e-18	1.10082663236012e-16	31.8628115695933	Yes
Gata5	-3.12672241020917	-0.323649487252802	-12.6227625691763	1.57982785584744e-18	1.10082663236012e-16	31.8578173804719	Yes
Id2	-1.8870662983419	3.2350808916654	-12.6217693020743	1.5852834314606e-18	1.10082663236012e-16	31.8543910324488	Yes
Gpm6a	-2.07472127387162	3.60731381765826	-12.6180761205533	1.60573598921228e-18	1.10993750706372e-16	31.8416500018101	Yes
Eno2	-1.33038904924339	0.684513812402707	-12.6131773423845	1.63327714930881e-18	1.12384315846531e-16	31.8247470629066	Yes
Mfsd6	-0.610120606722105	4.71615287529684	-12.594516327063	1.7426363217638e-18	1.19366645424708e-16	31.7603296841314	No
Aldh1a3	-2.0574449270702	0.398793557829424	-12.5915302947354	1.76080986862865e-18	1.20068197258111e-16	31.7500177576599	Yes
Pkhd1l1	-2.08260746683011	3.11899475648647	-12.5852819642883	1.79946056495393e-18	1.22153515839787e-16	31.7284360909024	Yes
RP24-267D17.1	-3.72449063186911	-0.192907519669678	-12.5678863558077	1.9116434564984e-18	1.29189547519968e-16	31.6683250406273	Yes
Rtn4rl1	-1.40473566179214	2.38383321872072	-12.5665469717914	1.92056869053103e-18	1.29215861498927e-16	31.6636951237471	Yes
Pde3b	-1.90213024781689	3.19888179494955	-12.5581836049413	1.97725999086616e-18	1.32441423635982e-16	31.6347797619444	Yes
Rnase4	-0.967772526663983	5.95804213907642	-12.5514029923744	2.02446190603124e-18	1.35005745962559e-16	31.6113298996348	No
Baiap2l2	-3.19896043319671	-3.0157369095269	-12.537691951629	2.12341774603991e-18	1.40983762454176e-16	31.5638937620006	Yes
Ache	-1.91643947760925	1.35712548937418	-12.5268233348525	2.20532210552827e-18	1.45782384425707e-16	31.5262741778476	Yes
Evc2	-0.884866466725239	3.13349770970591	-12.5219801725001	2.2428407900511e-18	1.47617929912146e-16	31.5095055693097	No
Tmed3	-0.886662115905232	4.23993586908526	-12.5166224093493	2.28509800132342e-18	1.49748110580234e-16	31.490951688483	No
Cab39l	-0.828434448060091	4.54861115862367	-12.5123893204127	2.31905308341083e-18	1.51318213692557e-16	31.4762899018674	No
Cib2	-3.1093636582796	0.121373016825069	-12.5012115268547	2.41118550455502e-18	1.56654618746583e-16	31.4375631326523	Yes
Trf	-1.41238193968903	5.40679602474332	-12.4980418447463	2.43797845355285e-18	1.57718452264458e-16	31.426578441559	Yes
Il33	-1.6567255344833	3.19301596476475	-12.4965729653625	2.4504965362231e-18	1.57853687512107e-16	31.421487523867	Yes
Rgs7	-2.79854154062267	0.943391824555951	-12.4899260883439	2.50795955036045e-18	1.60870727429477e-16	31.3984469280603	Yes
Scrn3	0.580254000509855	4.94803196441224	12.4840895490633	2.55953903095639e-18	1.63486505698809e-16	31.3782105330404	No
Gja5	-2.44290952351099	2.88609045178268	-12.4749193779983	2.64275319144133e-18	1.68092427781676e-16	31.3464068554308	Yes
Sepn1	-0.619961171757975	4.06831651279638	-12.4723183395054	2.6668501052888e-18	1.68915384493146e-16	31.3373840316786	No
Crlf3	-0.852400870755291	3.23894294508842	-12.4643269217509	2.74228338627528e-18	1.72969524589313e-16	31.3096568522841	No
Tbc1d8b	-1.18486045907064	3.03460836753336	-12.4530467143117	2.85244556229057e-18	1.79171456107696e-16	31.2705047008752	Yes
Pcolce	-0.866100896248038	5.13168189420452	-12.4469401716021	2.91393672907222e-18	1.82277579358245e-16	31.2493027792998	No
Npr3	-2.53347953340973	5.11914714805508	-12.4394570685393	2.99111927226735e-18	1.86335652442729e-16	31.2233148355259	Yes
Chrdl2	-3.49845962632423	-3.15981898269525	-12.4116165683918	3.29686742812633e-18	2.04540898061378e-16	31.1265641937701	Yes
Cfh	-1.64476006165906	7.64204863417801	-12.4083736055214	3.33447737310661e-18	2.06029871322808e-16	31.1152877861034	Yes
Nsmf	-0.659028206560491	3.69518847876854	-12.405187040503	3.37185554078209e-18	2.07492476326664e-16	31.1042061557562	No
Plagl1	-3.10325461390834	2.28021951173514	-12.3956889122559	3.4857987739926e-18	2.13635715954251e-16	31.0711675567363	Yes
Golm1	-1.08996994231918	3.78823368207481	-12.391730152719	3.53443106641892e-18	2.15742812433265e-16	31.0573938242729	Yes
Stbd1	-1.4921039767766	3.52993226561698	-12.3734419418299	3.76815128065226e-18	2.29085438098449e-16	30.9937371859031	Yes
Dpysl3	-1.33786156103273	4.54936446056081	-12.372022268098	3.78693491330927e-18	2.29306482870703e-16	30.9887938474773	Yes
Lsr	-2.26273957561731	1.16015743489923	-12.3311178087325	4.37075782657049e-18	2.63603713062247e-16	30.8462514098892	Yes
Vkorc1	-0.988480080884407	2.71353732213525	-12.3259759894058	4.45031426203784e-18	2.67336735312416e-16	30.8283180518641	No
Col14a1	-1.78324465116243	3.87298760933618	-12.3245710854101	4.47230493660466e-18	2.67595858222614e-16	30.823417509042	Yes
Gm2a	-0.980224619347037	4.05046675061363	-12.3199842128271	4.54486962632813e-18	2.70867072454155e-16	30.8074159436922	No
Maged1	-0.921246921558725	6.83298972319254	-12.310203607298	4.70359758115503e-18	2.79227686994215e-16	30.7732866581415	No
Adgrl1	-0.905138393663748	4.61260711588775	-12.2990529821453	4.8914055257147e-18	2.89242565813551e-16	30.7343616183147	No
Stk32a	-2.18560793229236	-0.189276022222435	-12.2932641032699	4.99187609092903e-18	2.94035098305384e-16	30.7141472347009	Yes
Golim4	-0.884040391040468	5.14056316864731	-12.2804911790191	5.22099947181188e-18	3.06339108543753e-16	30.6695297060781	No
Srd5a3	-1.17692605229112	2.43269426816676	-12.2789351627553	5.24962820471324e-18	3.06829620706367e-16	30.6640928934105	Yes
Qpct	-1.2366442147364	2.13908321524917	-12.2757935780231	5.30791368667527e-18	3.09043066880347e-16	30.6531150578156	Yes
Gria3	-1.63298448610341	1.20263944173724	-12.2657464978701	5.49874194291151e-18	3.18927032688867e-16	30.6179983623567	Yes
Tbx5	-2.27703983125854	4.9489996114643	-12.2609975976549	5.59133752202869e-18	3.23059799268971e-16	30.6013954035907	Yes
RP23-83I13.10	-2.52788251259442	-1.43144962539664	-12.2540081516738	5.73049359965425e-18	3.29841110690365e-16	30.5769538224605	Yes
Aldh1b1	-1.91767236221017	4.36883497436496	-12.2462951028718	5.88812168050565e-18	3.37630249998085e-16	30.5499745379612	Yes
Spon1	-0.841541544601241	4.61954643448242	-12.2438937015868	5.93808676913441e-18	3.39210405702478e-16	30.5415731683009	No
Gm2564	-2.5363551796717	-0.603300472876884	-12.237445646217	6.0743788184738e-18	3.45691528398708e-16	30.519010785566	Yes
Nr2f2	-1.25991553176074	3.74176858452317	-12.2202030199507	6.45456659616211e-18	3.65952169036337e-16	30.4586507944321	Yes
Gsg1	-3.92420157845016	-3.16780636769753	-12.201003463174	6.90627465349799e-18	3.90101439196465e-16	30.3913952320226	Yes
Zfp462	-1.13614153597301	2.39694914794973	-12.1976067810447	6.98945214108494e-18	3.91917510062205e-16	30.3794917967292	Yes
Vit	-2.12790119843105	2.31762938789732	-12.1975762118381	6.99020529242933e-18	3.91917510062205e-16	30.3793846623336	Yes
Kcnt2	-1.28048217817062	2.33590344517262	-12.1725741540254	7.63449058858513e-18	4.26460953985246e-16	30.29172089425	Yes
Tceal8	-1.12013171466897	3.81011754767754	-12.1618090353252	7.9300733596e-18	4.41343568079503e-16	30.2539507944883	Yes
Copg1	-0.554566702757433	5.78188859300945	-12.1527869965611	8.1866843583989e-18	4.53956145851438e-16	30.2222849224804	No
Brsk1	-1.77270648677719	0.425816181658864	-12.1513683368123	8.22779130347046e-18	4.5409330381762e-16	30.217304708032	Yes
Tmem263	-0.823230563215608	4.01240950710089	-12.150633982804	8.249151707613e-18	4.5409330381762e-16	30.2147266518057	No
Dpysl2	-1.12138420998145	4.0891997816756	-12.1009405569137	9.83276373169748e-18	5.39305715110277e-16	30.040109736728	Yes
Ctso	-0.803052126278774	3.9538690783701	-12.099129170646	9.8959653036015e-18	5.40812717566497e-16	30.0337387489315	No
Aldh3b3	-4.05501108679366	-0.410623576932317	-12.0528362622331	1.16582139369948e-17	6.34827491288589e-16	29.8707751325814	Yes
Shisa2	-3.13595463264055	-0.256010586130147	-12.031186757192	1.25880284083901e-17	6.83002057513295e-16	29.7944688267853	Yes
Srpx	-1.82577811451051	2.11116174933014	-12.0067889627137	1.3726020865645e-17	7.4208751380048e-16	29.7084040218565	Yes
Atp6v0e2	-1.25366953483215	3.22857857408389	-12.0009232294746	1.40147767139547e-17	7.55002455145358e-16	29.6877009277399	Yes
Ahsg	-3.63462773758429	2.83592278859668	-11.986825951518	1.47341003629913e-17	7.90939047145257e-16	29.6379266490179	Yes
Mageh1	-0.971124609955351	2.3264674135896	-11.9759162853202	1.53162816497093e-17	8.19285765418018e-16	29.5993896962459	No
Sgsm2	-0.726253870737551	3.24804855073831	-11.9612934990108	1.61332280373312e-17	8.59946500102535e-16	29.5477128336479	No
Col4a6	-2.88861917548561	1.53473327874922	-11.9558155864824	1.64504793314215e-17	8.73780196908977e-16	29.528346898107	Yes
Rabgap1l	-1.41822464050156	5.91758640458948	-11.9520782939434	1.66705319381067e-17	8.82372421255452e-16	29.5151323417421	Yes
Pon2	-0.472740320077039	5.16027321310983	-11.9463698616886	1.70123983710669e-17	8.9732991826206e-16	29.4949446705256	No
Rcn3	-1.45331220237316	4.19055890556007	-11.9413659526258	1.73178920226172e-17	9.10271699438819e-16	29.4772451081313	Yes
Wls	-0.846022536376537	5.65203747192158	-11.9326337655378	1.78643331979266e-17	9.35744899481707e-16	29.4463504437493	No
Enkur	-3.11384929751132	-0.0668144772432047	-11.9140919004126	1.90831007998311e-17	9.96137861751186e-16	29.3807167597569	Yes
Arl5a	-0.640842591549485	5.73733275866224	-11.9041112783533	1.97735572004961e-17	1.02863267663611e-15	29.3453696930406	No
Prss23	-1.5169460342315	4.24459620773979	-11.902873471514	1.98609287526029e-17	1.02918494555818e-15	29.3409850317847	Yes
Aox3	-2.43505372344088	0.540328519689165	-11.9020376362691	1.99201472485498e-17	1.02918494555818e-15	29.33802415729	Yes
Fgf11	-1.02583930848487	2.25465082596511	-11.8890103088283	2.08665193753101e-17	1.07441282416138e-15	29.2918645004153	Yes
Dmkn	-3.85643768590094	-1.87017492348501	-11.8722106879417	2.21543013690917e-17	1.13685360720444e-15	29.2323066921534	Yes
F2r	-1.02634306654798	5.12119363723442	-11.861022942383	2.30561445193948e-17	1.17913485045473e-15	29.1926241752923	Yes
Numbl	-0.838907457848392	2.7793568560881	-11.8587559891364	2.32433532915318e-17	1.18460159874917e-15	29.1845814430491	No
Krt18	-2.21764171596256	1.15896811803619	-11.8578386377519	2.33195452785872e-17	1.18460159874917e-15	29.181326664311	Yes
Fmod	-2.22815385826926	3.45770934066288	-11.8418381139542	2.46898110306107e-17	1.25001457987085e-15	29.1245393773216	Yes
Flrt2	-1.38389036134343	2.64816968347394	-11.8270617616142	2.60273869316215e-17	1.31334194456962e-15	29.0720679905226	Yes
Faim2	-3.45584085008255	-2.11378292670532	-11.818087691184	2.68752121412942e-17	1.35161781194323e-15	29.0401872418645	Yes
Greb1l	-1.63732913162164	0.146411986187827	-11.7985239061034	2.88214628826485e-17	1.44469968581965e-15	28.970650809416	Yes
Enpp6	-2.28541882266577	2.5286427720225	-11.7823408790274	3.05385685104334e-17	1.52571897726383e-15	28.9130942177236	Yes
Fgfr1	-0.80759138116833	4.91137375163537	-11.7792038965321	3.0883188354273e-17	1.53786087272034e-15	28.9019333934419	No
Abcf2	0.453684912979378	5.49244451486182	11.7727345577316	3.16063425770071e-17	1.56871086534667e-15	28.8789127194511	No
Maged2	-1.1818491006121	4.31349520245713	-11.7536672470573	3.38387535110212e-17	1.67402304133934e-15	28.8110323766786	Yes
Snhg18	-1.1990896002996	2.0667920006636	-11.7521556577628	3.40224012051216e-17	1.6776257636584e-15	28.8056491019044	Yes
Ildr2	-1.80477263649804	1.55667916289883	-11.7492879903876	3.43735733264559e-17	1.68943880849315e-15	28.7954355888445	Yes
Krt7	-2.79512135716982	0.377051467824558	-11.7469584438405	3.46615402817029e-17	1.69807895399488e-15	28.7871378899407	Yes
Glrx3	0.400600099783778	6.43447222228725	11.7088280003558	3.97369300867368e-17	1.94044402468717e-15	28.6512225736262	No
Npc2	-0.633565556773771	5.73882637283555	-11.6944953956859	4.18332826223146e-17	2.03624512005337e-15	28.6000869933618	No
Dld	0.661596796729135	8.63399897736691	11.6839619824824	4.34448370812348e-17	2.10791007607606e-15	28.5624896536828	No
Tgfbi	-1.1459275632815	4.67593856446937	-11.6745417953874	4.49391143488203e-17	2.16879135670734e-15	28.5288540087715	Yes
Gpr182	-1.63197586627756	2.9243638135247	-11.6742503730517	4.49861597308828e-17	2.16879135670734e-15	28.5278132810852	Yes
Myl9	-2.71770511719044	5.28955172309462	-11.6673080576177	4.6121704753011e-17	2.21647735413041e-15	28.5030177314844	Yes
Zfp354c	-1.09608951910523	1.50401760286245	-11.6647587171743	4.65459242168052e-17	2.22978544555062e-15	28.4939108531376	Yes
Unc13b	-1.21112242492513	4.14974996993746	-11.6552511436937	4.81630606647236e-17	2.29997606417219e-15	28.4599402562109	Yes
Sulf2	-0.994255084645067	5.33090915913667	-11.6499858081933	4.90829240206937e-17	2.33653240196623e-15	28.4411223225795	No
Zfp9	-0.960467252321013	2.96062450898217	-11.6445289946657	5.00549627729469e-17	2.37533550613439e-15	28.4216163989962	No
Pdlim4	-1.30021164286339	3.48748771805894	-11.6383701962395	5.11754184268133e-17	2.41426560315333e-15	28.3995966856966	Yes
Psd3	-1.93430488804108	5.65356196299696	-11.6382676000796	5.1194296380778e-17	2.41426560315333e-15	28.3992298307876	Yes
Msl3	0.435112370949209	5.10402366021994	11.6227363397356	5.41347272077113e-17	2.54500465984576e-15	28.3436792509072	No
Tppp3	-1.82318848221983	4.70385647063261	-11.6135933609116	5.59448518811095e-17	2.62196027175305e-15	28.3109635123511	Yes
Rcn1	-0.604438413952791	4.76504050521228	-11.6015554539589	5.84216635221742e-17	2.72958994567492e-15	28.2678731223737	No
Cul2	0.473727730931405	5.27505497480666	11.5898761328609	6.09304950493615e-17	2.83804872017611e-15	28.2260490350069	No
Fam46b	-2.29503031798267	0.666588754592866	-11.5834880734362	6.23484442482269e-17	2.89518634671675e-15	28.2031659610026	Yes
Stk26	-1.75635419994433	1.48720108078903	-11.5718749192483	6.50120964480529e-17	3.00964255666858e-15	28.1615527224879	Yes
Auh	0.84627716007313	5.82101458797827	11.5697660283753	6.55079883724023e-17	3.02335343896776e-15	28.1539941644516	No
Pgam5	0.523501377948396	4.49396641689868	11.562866681689	6.71571643014633e-17	3.09004605834514e-15	28.1292620796953	No
Frmpd1	-4.1565837845938	-2.34122363607382	-11.5598207612749	6.78985178393816e-17	3.11469019106836e-15	28.1183414859159	Yes
Itm2c	-0.570972578481181	5.53920910407652	-11.5510213236332	7.00869751245362e-17	3.20536746052939e-15	28.086786221498	No
Tmem108	-2.66750075651393	1.38836071650624	-11.5282621765532	7.60833861111901e-17	3.46864140072827e-15	28.0051260550279	Yes
Slc39a13	-0.729009844397794	4.26913800864872	-11.5274675434312	7.63018619660798e-17	3.46864140072827e-15	28.0022737374299	No
Srebf2	-0.735364686317785	4.67016222247718	-11.5155394500919	7.96585147391524e-17	3.61039100635116e-15	27.95944870419	No
Hydin	-4.53993297544904	-1.93261500725072	-11.5051740236942	8.26962815087794e-17	3.73688450591016e-15	27.9222197377285	Yes
Psmb7	0.602549484775329	6.55706447396205	11.5011312500623	8.39125483151839e-17	3.75540774141237e-15	27.9076959082718	No
Gpc4	-0.806390604564936	3.48894984476719	-11.5003869650225	8.41384266094129e-17	3.75540774141237e-15	27.9050218132312	No
Smpd3	-1.62884839390914	2.01971369727603	-11.4998635131693	8.42976531721755e-17	3.75540774141237e-15	27.9031410948113	Yes
Lad1	-2.66361754885099	1.63338085889485	-11.4991473087206	8.45160052237689e-17	3.75540774141237e-15	27.900567777583	Yes
Gpnmb	-1.15610281135106	1.06101026752267	-11.498907269396	8.4589314614883e-17	3.75540774141237e-15	27.8997053038745	Yes
RP23-280M4.1	-4.23782536380755	-0.203775955523595	-11.4988897584514	8.45946650694687e-17	3.75540774141237e-15	27.8996423858657	Yes
RP23-379L17.3	-1.51880992446484	0.412615508309787	-11.4801488772259	9.05213249343728e-17	4.00675969841092e-15	27.832283378701	Yes
Sept3	-3.23290527488821	-0.282491808855806	-11.478640556941	9.10161685971373e-17	4.01691766828998e-15	27.8268602422339	Yes
Ryr3	-2.71180688920286	1.6790391757468	-11.476220448387	9.18158600254488e-17	4.04043165425943e-15	27.8181582010105	Yes
Hspa9	0.644586988847138	9.30428079647481	11.4519693477418	1.00231673703713e-16	4.39377532827313e-15	27.7309179986411	No
Pla2g4a	-1.68249868173992	2.1155711669286	-11.4514344296579	1.00425833239695e-16	4.39377532827313e-15	27.7289928815969	Yes
Armcx1	-1.00715407444902	2.01992550549264	-11.4435723277155	1.03323736304845e-16	4.50753521666497e-15	27.7006938865149	Yes
Adgra2	-1.28843087576298	4.01690738529162	-11.4239071242183	1.10947301001541e-16	4.82620759356703e-15	27.6298772313535	Yes
Pcca	0.675726877221635	6.06708377014366	11.422127258813	1.11664716575654e-16	4.84349707599498e-15	27.6234653814587	No
Myrip	-1.09519530443046	2.95018113015914	-11.4197996921485	1.1260996593864e-16	4.87054189822608e-15	27.6150798849378	Yes
Bet1l	-0.694219198725612	3.17748728905805	-11.4137339502779	1.15111453265198e-16	4.96455036902724e-15	27.5932237774019	No
Smoc1	-2.8791957512686	2.89633911798036	-11.4113505681988	1.16109631609788e-16	4.99337387303684e-15	27.5846347262419	Yes
Trip6	-0.663840550814082	3.26608758365881	-11.4100889906224	1.16641521114985e-16	5.00203780917464e-15	27.5800880661422	No
Cdh11	-2.01315455259862	2.5948470730904	-11.3917028845029	1.24678299267571e-16	5.33158218732341e-15	27.5138032964558	Yes
Stx5a	-0.43109321179896	4.63932326699895	-11.3874497048383	1.26615667764949e-16	5.3991774045797e-15	27.4984640099757	No
Zfp521	-1.13456372591653	3.60251033933516	-11.3826935529138	1.28818158483341e-16	5.47766652562029e-15	27.481308101784	Yes
Plekha4	-1.11558563449291	1.12442890162518	-11.3687896596182	1.35481115490185e-16	5.74485469549138e-15	27.4311394800748	Yes
Bmp10	-8.13489691508328	3.65580669637014	-11.3666489668356	1.36537432080556e-16	5.77347387384204e-15	27.4234132359513	Yes
AC079042.1	-0.963434213192596	1.90732002830721	-11.3632014714372	1.38256086604138e-16	5.8298625042157e-15	27.4109692657466	No
Kcnj3	-2.09884384549182	6.77259142053998	-11.3533344342297	1.43296672380952e-16	6.02562507361902e-15	27.375345477112	Yes
Cd207	-5.87906852177578	-1.42017352117152	-11.3495880191064	1.45258759211811e-16	6.09121079487089e-15	27.3618163605064	Yes
RP24-478I22.6	-3.37673900860035	-3.36369468083984	-11.3451945251233	1.47594310856274e-16	6.17205159597314e-15	27.3459483145163	Yes
Slc12a8	-2.13041308464763	-0.899608314948422	-11.3414925511989	1.49591654217802e-16	6.23834286928124e-15	27.3325760090941	Yes
Pcgf2	-0.893373820497319	1.6791936880484	-11.3406881440968	1.50029254928119e-16	6.23940346456558e-15	27.3296701005168	No
Igsf3	-1.00943432489426	3.30343511329909	-11.3396383288242	1.50602302518636e-16	6.24607576856743e-15	27.3258775396336	Yes
Vcam1	-1.26452056520145	4.62211824175139	-11.3370256643062	1.5203804829409e-16	6.27198762066077e-15	27.3164384474343	Yes
Hibadh	0.61741395409205	7.69533410508551	11.3368164150816	1.52153633422535e-16	6.27198762066077e-15	27.3156824311226	No
Smo	-0.775805713090405	3.64474289024832	-11.3362444313965	1.52470038605045e-16	6.27198762066077e-15	27.3136158298738	No
Thbs3	-1.29082007890236	2.903133189537	-11.3157089933048	1.64280569903159e-16	6.73951020919788e-15	27.239393956358	Yes
